Source,Timestamp,UserEmail,Campaignname,CampaignID,ResourceType,Operation,ChangedFields,Description
google_ads,2026-09-01 15:09:14.825535,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:10.069471,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:10.069471,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:09:05.569711,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:09:05.569711,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:56.954287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:56.954287,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:51.749679,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:51.749679,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:46.934575,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:46.934575,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:41.029423,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:41.029423,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:35.043967,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:35.043967,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:30.702767,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:30.702767,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:26.190575,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:26.190575,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:22.223839,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:22.223839,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:16.136991,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:16.136991,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:12.649199,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:12.649199,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:08.841023,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:08.841023,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:03.848559,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:03.848559,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:08:00.050351,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:08:00.050351,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:52.859007,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:52.859007,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:47.366559,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:47.366559,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:41.657423,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:41.657423,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:36.466159,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:32.032223,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:32.032223,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:26.569039,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:26.569039,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:22.102223,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:22.102223,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:18.319871,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:18.319871,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:14.687743,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:14.687743,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:09.691743,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:09.691743,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:05.906175,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:05.906175,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:07:01.357999,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:07:01.357999,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:52.890479,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:52.890479,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:46.773663,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:46.773663,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:41.140575,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:41.140575,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:33.614927,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:33.614927,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:27.619423,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:27.619423,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:22.384239,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:22.384239,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:19.060255,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:19.060255,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:08.166671,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:08.166671,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:06:00.625391,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:06:00.625391,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:55.169039,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:55.169039,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:45.059263,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:45.059263,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:38.854799,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:38.854799,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:31.489199,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:31.489199,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:26.932927,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:26.932927,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:19.503663,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:19.503663,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:14.584943,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:14.584943,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:09.472063,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:09.472063,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:05:03.119487,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:05:03.119487,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:04:56.939327,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:04:50.941103,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:04:50.941103,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:04:44.127295,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:04:44.127295,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:04:38.760543,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:04:38.760543,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
google_ads,2026-09-01 15:04:31.532015,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,REMOVE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName;status,"Removed campaign criterion ""Leads-Search-1""; changed: campaign, criterionid, matchtype, text, negative, resourcename, status"
google_ads,2026-09-01 15:04:31.532015,drjake@pankanaturalhealth.com,Leads-Search-1,22767146837,CAMPAIGN_CRITERION,CREATE,campaign;criterionId;keyword.matchType;keyword.text;negative;resourceName,"Created campaign criterion ""Leads-Search-1"""
